cluster,avg_spam,x,y,urls,non_alphanumeric_punctuation_coefficient,email_in_name,contains_sexual_word,capital_coefficient,email_length,whitespace_coefficient,contains_currency
0,1.0,-0.0013315016650730094,-0.47997635896911534,0.0,0.00895867740160401,0.31068931068931077,0.0,0.26264411603752663,0.0001237741026377491,0.001425411016744053,1.0
0,0.8175675675675675,-0.013823743246093922,-0.4826042616896523,0.0,0.009043700282250478,0.38535248535248534,0.0,0.04365303925837462,0.0009249273595919138,0.0014744049644644134,1.0
0,0.9166666666666666,0.007050270673012116,-0.47584276267106707,0.0,0.009253504502935923,0.26892393320964747,0.0,0.11775015289613473,0.0005052183609763809,0.0016849795644994655,1.0
0,0.1069364161849711,-0.1261344180814829,-0.5232959409666784,0.0,0.009232779075979865,1.0,0.0,0.15874014006131615,0.0006114404369989833,0.001794525873638729,1.0
0,1.0,0.05420455782460831,-0.4608112374625788,0.0,0.009206761081370144,0.0,0.0,0.3362339768391165,0.00032102928173308415,0.0017057499983781103,1.0
0,0.9420289855072463,0.015913570551731482,-0.47250904107878117,0.0,0.009047508604816045,0.21608994869864429,0.0,0.0930979207589904,0.000817703250395348,0.0014794788892785074,1.0
0,0.6354166666666666,-0.10338518313512401,-0.5143166368752623,0.0,0.00931673392245521,0.8800937488437488,0.0,0.04616662610837022,0.0006444093905318735,0.0016499140741292823,1.0
0,0.8913043478260869,0.02733830930584602,-0.46810171983226523,0.0,0.00914816205767536,0.15838509316770186,0.0,0.05226743182354859,0.0010913627397940084,0.0015348668144144954,1.0
0,0.06754530477759473,-0.1256024827041642,-0.5225153604278091,0.0,0.009176633445568029,1.0,0.0,0.08622625209794962,0.0006331248991360343,0.0016221654509280378,1.0
0,1.0,0.024000337115975046,-0.4709722308940232,0.0,0.008905522655955154,0.16621528877626437,0.0,0.25205587372214094,0.00010641792765700645,0.001330757921769578,1.0
0,0.8367346938775511,-0.08213977230542718,-0.5075721439888917,0.0,0.009205487538843217,0.757761286332715,0.0,0.1404889993335801,0.000521216629342668,0.0017037430853098895,1.0
0,1.0,-0.07719457622715964,-0.5069006126278375,0.0,0.009294681580505894,0.7189439528725243,0.0,0.26612736755438743,0.00042201777370445273,0.0017896056016484462,1.0
0,0.9024390243902439,0.03492154545726367,-0.4652700790435378,0.0,0.009152369294275297,0.11570319923978459,0.0,0.03697982243870173,0.0011180473819613153,0.0015099935061077022,1.0
0,0.9067796610169492,-0.045247632730267884,-0.49378943492056687,0.0,0.00918098835145152,0.5570566439210506,0.0,0.05365695890966633,0.000555409179498094,0.0015471973383102725,1.0
0,0.8333333333333334,-0.07680577656490473,-0.5049577658953659,0.0,0.00915245047148436,0.7324074734789021,0.0,0.050466219454655396,0.0005540457847553152,0.0015681640925219952,1.0
0,0.8070175438596491,-0.06820486972368911,-0.5027098082318162,0.0,0.009398551058090902,0.6823211875843455,0.0,0.15283856646574526,0.0005467420887514034,0.0017841561171024962,1.0
0,0.9777777777777777,-0.02400616014372353,-0.4877642287238097,0.0,0.008965966752569745,0.4326181226181224,0.0,0.23053551307642772,0.00018782456419782315,0.0014948700373549108,1.0
0,0.8571428571428571,0.055974341859743926,-0.4582151367219276,0.0,0.00901080907887313,0.0,0.0,0.08133018701366164,0.0008488660679431882,0.001519743455341543,1.0
0,0.65625,-0.04593336410708038,-0.49754876598100317,0.0,0.00898469797028808,0.5545812694250195,0.0,0.48120507155708614,0.00029197314361133447,0.00147611103440305,1.0
0,0.94,-0.05291071704764749,-0.4966099012857853,0.0,0.00918361242116326,0.601889194139194,0.0,0.06176240218466823,0.000512856365124641,0.0015531236684927267,1.0
0,0.8714285714285714,-0.020707307615429993,-0.48540685156449825,0.0,0.009249947218292722,0.422243263272675,0.0,0.08753395887286562,0.000541654287292097,0.0017181389338410294,1.0
0,1.0,0.010827219634144347,-0.47391376195315793,0.0,0.009177474257405773,0.24904935132207862,0.0,0.04844956026999095,0.001038039696434373,0.001507534133917491,1.0
